vessel_id,SpeedOG,FOCDeviation,wind_speed,draft
1016,16.69,31.6,2.46,12.965
1016,16.84,27.1,2.46,12.96
1016,16.85,27.1,2.46,12.955
1016,16.86,27.9,2.46,12.955
1016,16.85,27.8,2.46,12.955
1016,16.8,27.4,2.46,12.965
1016,16.62,32.1,2.46,12.965
1016,16.6,33.5,2.46,12.95
1016,16.66,32.8,2.46,12.965
1016,16.5,35.6,2.3,12.965
1016,16.67,32.1,2.3,12.96
1016,16.79,28.9,2.3,12.96
1016,16.8,28.4,2.3,12.945
1016,16.84,26.9,2.3,12.945
1016,16.78,27.4,2.3,12.95
1016,16.8,28.6,2.3,12.955
1016,16.85,26.5,2.3,12.94
1016,16.93,25.8,2.3,12.95
1016,16.9,24.8,2.3,12.96
1016,16.95,25.5,2.3,12.955
1016,16.85,25.5,2.3,12.96
1016,16.72,25.6,8.76,12.96
1016,16.8,24,8.76,12.96
1016,16.66,25.1,8.76,12.965
1016,16.5,31.4,8.76,12.96
1016,16.5,31.9,8.76,12.965
1016,16.5,31.3,8.76,12.955
1016,16.63,29,8.76,12.97
1016,16.7,26.2,8.76,12.965
1016,16.78,22.9,8.76,12.97
1016,16.8,23.5,8.76,12.975
1016,16.71,25,8.76,12.97
1016,16.75,25,8.76,12.975
1016,17.61,25.4,9.25,12.905
1016,17.6,26.2,9.25,12.91
1016,17.37,28.5,9.25,12.87
1016,13.27,15.8,9.25,12.92
1016,13.11,26.1,9.25,12.905
1016,13.2,25.7,9.25,12.915
1016,13.4,21.3,9.25,12.905
1016,13.33,18.5,9.25,12.89
1016,13.3,22.8,9.25,12.9
1016,13.27,22.2,9.25,12.9
1016,13.28,22.2,9.25,12.89
1016,13.39,16.5,8.91,12.895
1016,13.33,17.9,8.91,12.905
1016,13.2,20.6,8.91,12.895
1016,13.21,20.2,8.91,12.905
1016,13.36,17.3,8.91,12.905
1016,13.36,16.7,8.91,12.905
1016,13.28,18.5,8.91,12.885
1016,13.29,20.2,8.91,12.9
1016,13.2,20.2,8.91,12.885
1016,13.17,19.9,8.91,12.88
1016,13.29,18.3,8.91,12.905
1016,13.15,21,8.91,12.895
1016,13.15,37.3,11.97,12.915
1016,12.9,41.2,11.97,12.9
1016,13.1,34.1,11.97,12.895
1016,12.8,37.2,11.97,12.885
1016,12.95,37,11.97,12.915
1016,13.08,31.3,11.97,12.915
1016,13.1,31.7,11.97,12.915
1016,13.1,31,11.97,12.9
1016,13.1,31,11.97,12.91
1016,13.04,32.7,11.97,12.905
1016,13.03,33.3,11.97,12.91
1016,13.15,31.5,11.97,12.91
1016,16.6,30.5,12.28,12.85
1016,16.44,34,12.28,12.835
1016,16.58,31.5,12.28,12.845
1016,16.64,29.6,12.28,12.85
1016,16.51,32.4,12.28,12.845
1016,16.5,33.2,12.28,12.855
1016,16.5,32.9,12.28,12.85
1016,16.52,32.4,12.28,12.855
1016,16.53,31.8,12.28,12.85
1016,16.4,33.8,12.28,12.855
1016,16.47,32.7,12.28,12.85
1016,16.53,30.7,12.28,12.85
1016,10.7,44.7,2.91,11.6
1016,10.91,39.6,2.91,11.55
1016,11.22,16.8,2.91,11.545
1016,11.09,15.6,2.91,11.58
1016,11.16,12.4,2.91,11.54
1016,11.22,11.6,2.91,11.545
1016,11.3,9.6,2.91,11.54
1016,11.3,8.7,2.91,11.55
1016,11.26,10.1,2.91,11.53
1016,11.22,11.4,2.91,11.54
1016,11.23,13,3.41,11.555
1016,11.2,13.3,3.41,11.54
1016,11.29,12.4,3.41,11.565
1016,11.25,10.9,3.41,11.555
1016,11.2,13.1,3.41,11.55
1016,11.2,14,3.41,11.545
1016,11.3,12.2,3.41,11.55
1016,11.41,8.7,3.41,11.555
1016,11.24,12.2,3.41,11.545
1016,11.1,14.7,3.41,11.55
1016,11.24,12.3,3.41,11.545
1016,11.22,12.9,3.41,11.565
1016,11.14,17.1,4.7,11.555
1016,11.15,16.9,4.7,11.555
1016,11.04,18.7,4.7,11.555
1016,11,21.2,4.7,11.555
1016,10.95,22.8,4.7,11.55
1016,10.77,25.1,4.7,11.555
1016,10.73,27.8,4.7,11.555
1016,10.8,26.1,4.7,11.56
1016,10.87,24.3,4.7,11.555
1016,10.99,21.2,4.7,11.555
1016,11.05,19.3,4.7,11.565
1016,11.03,19.1,4.7,11.55
1016,11,16.4,4.67,11.555
1016,11.11,15.2,4.67,11.56
1016,11.12,13.1,4.67,11.56
1016,11.1,14.7,4.67,11.57
1016,11.18,13,4.67,11.565
1016,11.2,13.3,4.67,11.57
1016,11.26,12.1,4.67,11.56
1016,11.2,11.1,4.67,11.565
1016,11.2,13.1,4.67,11.565
1016,11.27,12,4.67,11.55
1016,11.24,12,4.67,11.55
1016,11.31,10.2,4.67,11.55
1016,14.67,20.1,6.91,8.9
1016,14.92,17.1,6.91,8.86
1016,15.67,14.3,6.91,8.85
1016,15.82,11.5,6.91,8.83
1016,15.45,20.1,6.91,8.805
1016,15.46,20.1,6.91,8.8
1016,15.58,17.2,6.91,8.795
1016,15.6,28,4.84,8.79
1016,15.65,27.4,4.84,8.8
1016,15.65,27.6,4.84,8.795
1016,15.64,28.4,4.84,8.795
1016,15.58,29.4,4.84,8.785
1016,15.6,29.4,4.84,8.785
1016,15.6,29.5,4.84,8.785
1016,15.61,28.9,4.84,8.77
1016,15.68,27.5,4.84,8.77
1016,15.7,27.9,4.84,8.765
1016,15.73,27.6,4.84,8.77
1016,15.71,28.4,4.84,8.78
1016,15.77,26.9,3.5,8.77
1016,15.69,28.7,3.5,8.765
1016,15.6,31.8,3.5,8.76
1016,15.56,31.3,3.5,8.765
1016,15.61,30.7,3.5,8.765
1016,15.53,33.3,3.5,8.76
1016,15.49,33.1,3.5,8.76
1016,15.48,34.5,3.5,8.78
1016,15.58,31.6,3.5,8.775
1016,15.6,30.3,3.5,8.77
1016,15.36,27.9,3.5,8.775
1016,15.29,30.9,3.5,8.77
1016,15.2,43.5,1.14,8.775
1016,15.09,46.3,1.14,8.775
1016,14.91,52.3,1.14,8.775
1016,14.89,54.7,1.14,8.765
1016,14.9,54.1,1.14,8.775
1016,15.08,49.2,1.14,8.79
1016,15.22,42.4,1.14,8.78
1016,15.2,44.7,1.14,8.78
1016,15.1,47,1.14,8.77
1016,15.06,49.3,1.14,8.77
1016,15.1,47.5,1.14,8.785
1016,16.04,58.7,1.14,8.755
1016,17.2,40.7,1.21,8.755
1016,17.81,33.7,1.21,8.765
1016,18.1,30.7,1.21,8.76
1016,18.18,29.9,1.21,8.755
1016,18.18,30,1.21,8.755
1016,18.03,33.3,1.21,8.745
1016,17.97,34.4,1.21,8.75
1016,17.9,37,1.21,8.75
1016,17.93,36,1.21,8.74
1016,17.88,36.7,1.21,8.725
1016,17.79,38.4,1.21,8.72
1016,17.85,37.8,1.21,8.73
1016,18,34.4,4.33,8.73
1016,18.08,32.7,4.33,8.725
1016,18.22,30.6,4.33,8.73
1016,18.34,27.6,4.33,8.72
1016,18.3,27.7,4.33,8.73
1016,18.1,31.8,4.33,8.73
1016,18.01,33.9,4.33,8.725
1016,18,34,4.33,8.73
1016,17.94,34.9,4.33,8.735
1016,18.04,32.8,4.33,8.725
1016,18,33.9,4.33,8.725
1016,18.01,33.9,4.33,8.725
1016,17.93,27.5,5.54,8.725
1016,17.99,26.6,5.54,8.73
1016,17.94,28,5.54,8.735
1016,17.9,29.7,5.54,8.715
1016,17.86,30.4,5.54,8.715
1016,17.88,29.8,5.54,8.71
1016,17.89,29.4,5.54,8.72
1016,18.06,26.8,5.54,8.745
1016,18.08,25,5.54,8.735
1016,17.93,28,5.54,8.725
1016,18,26.8,5.54,8.73
1016,17.96,27.7,5.54,8.71
1016,18.24,17.3,9,8.705
1016,18.18,12.2,9,8.715
1016,18.1,14.5,9,8.715
1016,17.99,16.1,9,8.715
1016,17.94,18.6,9,8.725
1016,17.99,16.8,9,8.735
1016,18.05,16.2,9,8.71
1016,18.07,15.5,9,8.72
1016,18.04,16.5,9,8.725
1016,18.09,15.5,9,8.725
1016,18,18.1,9,8.705
1016,18.11,15.2,9,8.74
1016,18.19,18.4,13.03,8.735
1016,18.01,20.2,13.03,8.735
1016,17.75,25,13.03,8.72
1016,17.78,26.1,13.03,8.72
1016,17.9,25,13.03,8.725
1016,18.13,19,13.03,8.705
1016,18.07,22.7,13.03,8.7
1016,17.88,28.5,13.03,8.7
1016,18.09,22.8,13.03,8.71
1016,18.19,17.3,13.03,8.74
1016,18.23,16.1,13.03,8.715
1016,18.09,21.5,13.03,8.7
1016,18.49,16.2,3.95,8.755
1016,18.39,18.4,3.95,8.76
1016,18.34,20.2,3.95,8.755
1016,18.44,18.4,3.95,8.765
1016,18.54,16.4,3.95,8.76
1016,18.53,16.4,3.95,8.755
1016,18.73,13.6,3.95,8.76
1016,18.66,13.7,3.95,8.77
1016,18.51,16.3,3.95,8.775
1016,18.32,19.7,3.95,8.775
1016,18.17,24.6,3.95,8.77
1016,17.65,40.6,3.95,8.745
1016,17.73,22.7,3.49,8.77
1016,18.06,17,3.49,8.75
1016,18.12,14.8,3.49,8.75
1016,18.08,15.8,3.49,8.755
1016,18.06,16.9,3.49,8.73
1016,18.07,16.8,3.49,8.75
1016,18.1,16.9,3.49,8.765
1016,18.27,13.8,3.49,8.775
1016,18.14,15,3.49,8.775
1016,17.96,18.3,3.49,8.745
1016,18,17.9,3.49,8.745
1016,18.07,16.5,3.49,8.75
1016,17.34,15.9,7.62,8.75
1016,17.24,17.5,7.62,8.765
1016,17.19,19.3,7.62,8.76
1016,17.3,16.6,7.62,8.76
1016,17.29,15.8,7.62,8.755
1016,17.21,18,7.62,8.755
1016,17.09,19.9,7.62,8.75
1016,17,22.8,7.62,8.745
1016,17.05,21.3,7.62,8.745
1016,16.93,23.2,7.62,8.74
1016,16.9,24.4,7.62,8.725
1016,16.83,26.7,7.62,8.74
1016,16.9,24.5,9.82,8.735
1016,16.98,24.7,9.82,8.74
1016,16.92,24.4,9.82,8.72
1016,16.9,27.1,9.82,8.715
1016,17.09,22.7,9.82,8.73
1016,17.29,17.6,9.82,8.715
1016,17.23,18.8,9.82,8.725
1016,17.39,15.4,9.82,8.745
1016,17.23,18.2,9.82,8.735
1016,17.19,19.1,9.82,8.725
1016,17.28,16.8,9.82,8.73
1016,17.29,17.4,9.82,8.735
1016,17.31,29.6,5.09,8.72
1016,17.2,30.9,5.09,8.71
1016,17.16,33,5.09,8.71
1016,17.34,28.9,5.09,8.705
1016,17.51,24.7,5.09,8.71
1016,17.55,24.1,5.09,8.71
1016,17.67,21.9,5.09,8.7
1016,17.79,18.4,5.09,8.7
1016,17.76,19.5,5.09,8.73
1016,17.8,18.7,5.09,8.71
1016,17.94,16,5.09,8.695
1016,18.06,13.5,5.09,8.7
1016,18.12,17.3,3.11,8.705
1016,18.29,14.5,3.11,8.715
1016,18.4,12,3.11,8.72
1016,18.46,14,3.11,8.83
1016,18.52,10.9,3.11,8.675
1016,18.26,15.2,1.96,8.71
1016,18.2,15.9,1.96,8.7
1016,18.32,14.2,1.96,8.695
1016,18.31,14.9,1.96,8.695
1016,18.35,14.1,1.96,8.705
1016,18.36,15.3,1.96,8.705
1016,18.3,17.2,1.96,8.695
1016,18.34,17.2,1.96,8.71
1016,18.48,15.1,1.96,8.735
1016,18.49,14.7,1.96,8.72
1016,18.39,16.4,1.96,8.705
1016,18.38,17.6,1.96,8.72
1016,18.27,15.6,5.31,8.72
1016,18.2,17,5.31,8.725
1016,18.24,16.3,5.31,8.72
1016,18.28,14.5,5.31,8.715
1016,18.2,15.4,5.31,8.71
1016,18.11,17.2,5.31,8.71
1016,18.01,20,5.31,8.715
1016,18.03,19.2,5.31,8.72
1016,17.91,19.7,5.31,8.705
1016,17.99,18.3,5.31,8.73
1016,17.91,20.3,5.31,8.715
1016,17.99,19,5.31,8.735
1016,18.09,12.9,6.62,8.745
1016,17.93,14.7,6.62,8.735
1016,17.76,19.8,6.62,8.735
1016,17.71,21.1,6.62,8.735
1016,17.72,21.4,6.62,8.735
1016,17.7,21.9,6.62,8.74
1016,17.81,19.7,6.62,8.745
1016,17.8,19.4,6.62,8.74
1016,17.85,19.4,6.62,8.745
1016,17.74,22,6.62,8.715
1016,17.6,24.2,6.62,8.72
1016,17.7,22.3,6.62,8.745
1016,17.47,23.4,8.02,8.73
1016,17.52,23.5,8.02,8.72
1016,17.6,22.2,8.02,8.725
1016,17.69,20.5,8.02,8.735
1016,17.86,16.7,8.02,8.725
1016,17.79,18.6,8.02,8.72
1016,17.77,19,8.02,8.725
1016,17.78,19.4,8.02,8.73
1016,17.93,15.7,8.02,8.725
1016,18.05,13.8,8.02,8.73
1016,18.21,9.7,8.02,8.735
1016,18.13,9.9,8.02,8.715
1016,17.48,9,11.94,8.715
1016,17.49,15.3,12.47,8.735
1016,17.3,20,12.47,8.745
1016,17.18,25.9,12.47,8.745
1016,17.18,24.2,12.47,8.74
1016,17.22,22.6,12.47,8.735
1016,17.23,21.9,12.47,8.74
1016,17.1,25.5,12.47,8.745
1016,17.2,23.3,12.47,8.745
1016,17.2,22.8,12.47,8.74
1016,17.04,20.4,12.47,8.73
1016,16.86,23.6,12.47,8.73
1016,16.95,21.2,12.47,8.73
1016,16.99,19.4,12.24,8.73
1016,17.05,17.4,12.24,8.725
1016,17.04,17.3,12.24,8.725
1016,17.19,16.5,12.24,8.735
1016,17.32,12.5,12.24,8.735
1016,17.47,10,12.24,8.73
1016,17.47,9.2,12.24,8.755
1016,17.51,9.4,12.24,8.735
1016,17.5,9,12.24,8.735
1016,17.45,4.6,6.44,9.055
1016,17.5,4.4,6.44,9.055
1016,17.55,14.5,10.68,9.065
1016,17.63,14.3,10.68,9.05
1016,17.8,12.5,10.68,9.075
1016,17.77,13.3,10.68,9.04
1016,17.62,17.2,10.68,9.05
1016,17.72,15.8,10.68,9.05
1016,17.84,13.6,10.68,9.05
1016,17.67,17.7,10.68,9.045
1016,17.76,17,10.68,9.025
1016,17.9,13.4,10.68,9.035
1016,17.91,11.7,10.68,9.025
1016,18.01,11.9,10.68,9.035
1016,16.74,5.9,8.4,9.05
1016,16.47,7.9,8.4,9.14
1016,16.45,9.3,8.4,9.145
1016,16.5,6.5,8.4,9.215
1016,16.43,7.7,8.4,9.23
1016,16.7,17,8.68,9.105
1016,16.7,17.4,8.68,9.115
1016,16.81,16.2,8.68,9.1
1016,16.82,15.6,8.68,9.1
1016,16.81,15.7,8.68,9.105
1016,16.78,15.8,8.68,9.11
1016,16.86,15.9,8.68,9.1
1016,16.94,13.1,8.68,9.09
1016,17.03,12.1,8.68,9.095
1016,16.98,11.4,8.68,9.085
1016,16.95,13.8,8.68,9.115
1016,17,12.2,8.68,9.095
1016,17.05,7.5,8.98,9.085
1016,16.97,7.8,8.98,9.08
1016,16.88,10.2,8.98,9.1
1016,16.99,8.1,8.98,9.1
1016,17.1,6.3,8.98,9.09
1016,17.04,5.9,8.98,9.1
1016,16.98,8,8.98,9.075
1016,16.77,12.7,8.98,9.075
1016,16.83,11.9,8.98,9.08
1016,16.9,11.8,8.98,9.085
1016,16.89,11.2,8.98,9.07
1016,16.7,15.3,8.98,9.075
1016,16.53,19.4,9.42,9.065
1016,16.6,17.3,9.42,9.07
1016,16.55,19.4,9.42,9.065
1016,16.57,19.2,9.42,9.065
1016,16.72,15.4,9.42,9.06
1016,16.62,16.6,9.42,9.05
1016,16.6,22,9.42,9.04
1016,16.67,17.5,9.42,9.035
1016,16.55,18.6,9.42,9.055
1016,16.55,18,9.42,9.04
1016,16.54,18.5,9.42,9.055
1016,16.64,16.4,9.42,9.06
1016,16.7,9,10.59,9.05
1016,16.57,9.3,10.59,9.04
1016,16.47,11,10.59,9.035
1016,16.55,8.8,10.59,9.04
1016,16.69,6.6,10.59,9.065
1016,16.66,8.1,10.59,9.05
1016,16.7,8.3,10.59,9.04
1016,16.76,6.9,10.59,9.055
1016,16.79,11.4,10.59,9.05
1016,16.85,9.5,10.59,9.025
1016,16.9,7.1,10.15,9.055
1016,16.94,6.7,10.15,9.055
1016,16.82,7.3,10.15,9.055
1016,16.76,9,10.15,9.05
1016,16.8,9.5,10.15,9.05
1016,16.77,20.7,8.7,9.04
1016,16.62,23.5,8.7,9.05
1016,16.62,22.5,8.7,9.05
1016,16.66,21.3,8.7,9.06
1016,16.69,22,8.7,9.035
1016,16.67,21.7,8.7,9.05
1016,16.75,20.5,8.7,9.055
1016,16.75,20.3,8.7,9.04
1016,16.57,26.3,8.7,9.05
1016,16.79,20.5,8.7,9.035
1016,16.67,22.8,8.7,9.04
1016,16.6,23.6,8.7,9.035
1016,16.76,12.5,10.4,9.03
1016,16.81,11.2,10.4,9.035
1016,16.93,9.1,10.4,9.065
1016,16.93,10.6,10.4,9.05
1016,16.81,12.9,10.4,9.06
1016,16.81,11.4,10.4,9.04
1016,16.69,12.5,10.4,9.045
1016,16.6,16.4,10.4,9.035
1016,16.66,14.5,10.4,9.055
1016,16.78,11.2,10.4,9.045
1016,16.81,9.9,10.4,9.04
1016,16.71,12.1,10.4,9.055
1016,16.69,11.2,9.44,9.055
1016,16.77,10.1,9.44,9.065
1016,16.84,8,9.44,9.055
1016,16.82,9.9,9.44,9.045
1016,16.9,11.3,9.44,9.065
1016,16.86,7.2,9.44,9.06
1016,16.9,6.7,9.44,9.055
1016,16.85,6.6,9.44,9.055
1016,16.86,9.5,9.44,9.04
1016,17.04,7.7,9.44,9.045
1016,16.59,9.8,11.92,9.05
1016,16.54,11.6,11.92,9.055
1016,16.43,13.8,11.92,9.05
1016,16.38,16,11.92,9.035
1016,16.49,12.7,11.92,9.035
1016,16.45,13,11.92,9.015
1016,16.45,14.2,11.92,9.035
1016,16.42,14.5,11.92,9.035
1016,16.5,13.3,11.92,9.02
1016,16.58,7.8,11.63,9.04
1016,16.82,9,12.58,9.03
1016,16.86,9.4,12.58,9.01
1016,16.89,10,12.58,9.03
1016,16.9,8.3,12.58,9.01
1016,16.81,10.3,12.58,9.015
1016,16.74,11.4,12.58,9.02
1016,16.81,10.9,12.58,9.01
1016,16.71,12.2,12.58,9.015
1016,16.71,12.5,12.58,9.03
1016,16.82,9.9,12.58,9.015
1016,16.96,9.1,12.58,9
1016,17.06,14.1,11.35,8.97
1016,17.04,14.6,11.35,8.98
1016,17.17,12.3,11.35,8.945
1016,16.97,15.6,11.35,8.98
1016,16.96,17.6,11.35,8.98
1016,17.02,15.1,11.35,8.975
1016,17.09,13.9,11.35,8.985
1016,17.25,10.1,11.35,8.965
1016,17.27,9.7,11.35,8.975
1016,17.09,12.9,11.35,8.985
1016,17.16,10.2,11.35,8.975
1016,17.1,12.1,11.35,8.965
1016,16.67,31,6.48,9
1016,16.57,33.8,6.48,9.005
1016,16.55,33.1,6.48,9.02
1016,16.61,32.6,6.48,9.01
1016,16.7,29.8,6.48,9.035
1016,16.76,29.6,6.48,9.01
1016,16.83,26.2,6.48,9.03
1016,16.99,24,6.48,9.02
1016,17.08,19.8,6.48,9.025
1016,16.98,22.4,6.48,9.035
1016,16.86,25.5,6.48,9.005
1016,16.87,24.3,6.48,9.02
1016,16.74,36.3,5.38,9.005
1016,16.7,36.1,5.38,9.03
1016,16.64,38.7,5.38,9.02
1016,16.55,40.8,5.38,9.025
1016,16.62,38.7,5.38,9.015
1016,16.62,39.4,5.38,8.985
1016,16.7,36.3,5.38,9.025
1016,16.82,33.1,5.38,9
1016,16.89,32.2,5.38,9.01
1016,16.91,30.2,5.38,9.02
1016,16.81,33.1,5.38,9.005
1016,16.76,35.6,5.38,9.015
1016,16.94,36.7,2.8,9.055
1016,17.1,31.6,2.8,9.04
1016,17.06,32.6,2.8,9.02
1016,17.06,32.7,2.8,9.04
1016,17.1,32.2,2.8,9.03
1016,17.17,30.3,2.8,9.03
1016,17.23,29,2.8,9.01
1016,17.2,29.6,2.8,9.03
1016,17.26,28.7,2.8,9.04
1016,17.32,26.9,2.8,9.025
1016,17.3,27.1,2.8,9.025
1016,17.24,29,2.8,9.025
1016,17.34,19.6,2.09,9.03
1016,17.33,19.7,2.09,9.015
1016,17.27,19.9,2.09,9.005
1016,17.1,24.1,2.09,9.005
1016,17.15,22.9,2.09,9.025
1016,17.05,24,2.09,9.01
1016,17.12,23.6,2.09,9.025
1016,17.11,22,2.09,9.02
1016,16.95,27,2.09,9.01
1016,16.9,27.9,2.09,9.015
1016,16.78,30.1,2.09,9.01
1016,16.73,31.7,2.09,9.025
1016,16.9,29.1,2.98,9.03
1016,16.89,28.6,2.98,9.02
1016,16.92,29.1,2.98,9.015
1016,16.8,32,2.98,8.995
1016,16.97,28.9,2.98,9.01
1016,17.06,26,2.98,9.01
1016,16.99,27.1,2.98,9.015
1016,17.06,25.5,2.98,9.03
1016,17.19,22.2,2.98,9.005
1016,16.81,29.7,2.98,9.015
1016,16.7,33.3,2.98,9.01
1016,16.73,32.3,2.98,9.01
1016,16.7,24.6,5.29,9.02
1016,16.78,23,5.29,9.01
1016,16.77,23,5.29,9.01
1016,16.63,26,5.29,9.01
1016,16.75,23.1,5.29,9.015
1016,16.64,25.2,5.29,9.01
1016,16.72,24.1,5.29,9.015
1016,17.06,17,5.29,9.025
1016,17.16,14.4,5.29,9.025
1016,17.25,13.3,5.29,9.025
1016,17.23,10.4,5.29,9.085
1016,16.91,6.7,8.2,9.03
1016,16.89,13,7.69,9.02
1016,16.72,17.9,7.69,9.02
1016,16.7,20.8,7.69,9.025
1016,16.68,22,7.69,9.025
1016,16.67,21.5,7.69,9.025
1016,16.59,26.3,7.69,9
1016,16.64,26.2,7.69,8.995
1016,16.87,20.7,7.69,9.015
1016,16.86,21,7.69,9.005
1016,17,16.5,7.69,9.02
1016,16.94,18.1,7.69,9.01
1016,16.75,21.8,7.69,9.015
1016,16.77,18,8.35,9.02
1016,16.87,15.8,8.35,9.02
1016,16.77,16.6,8.35,9.02
1016,16.87,14.7,8.35,9.015
1016,16.69,16.8,8.35,9.025
1016,16.61,19.6,8.35,9.01
1016,16.59,21.6,8.35,9.02
1016,16.58,23.8,8.35,9.015
1016,16.72,18.2,8.35,9.015
1016,16.61,20.4,8.35,9.005
1016,16.73,15.9,8.35,9.005
1016,16.61,17.6,8.35,9.015
1016,16.6,14.8,8.12,9.015
1016,16.67,14.6,8.12,9.015
1016,16.84,9.9,8.12,9.025
1016,16.91,8,8.12,9.03
1016,16.88,8,8.12,9.03
1016,16.73,11.8,8.12,9.025
1016,16.78,11.1,8.12,9.015
1016,16.76,12.5,8.12,9.02
1016,16.84,9.8,8.12,9.025
1016,16.89,8.6,8.12,9.025
1016,17.01,5.9,8.12,9.03
1016,16.8,9.1,8.12,9.035
1016,16.74,16.4,9.04,9.04
1016,16.61,19.8,9.04,9.04
1016,16.59,20.2,9.04,9.06
1016,16.5,22.6,9.04,9.045
1016,16.51,22.5,9.04,9.05
1016,16.56,19.6,9.04,9.045
1016,16.68,17.7,9.04,9.05
1016,16.76,14.2,9.04,9.05
1016,16.74,15.5,9.04,9.05
1016,16.9,12.8,9.04,9.05
1016,16.85,13,9.04,9.05
1016,16.94,11.6,9.04,9.04
1016,17.19,12.7,8.94,9.02
1016,17.22,11.3,8.94,9.025
1016,17.27,10.2,8.94,9.025
1016,17.17,12.4,8.94,9.025
1016,17.2,11.8,8.94,9.025
1016,17.23,12.3,8.94,9.02
1016,17.32,9.8,8.94,9.01
1016,17.31,9.7,8.94,9.02
1016,17.13,12.5,8.94,9.035
1016,17.13,13.1,8.94,9.025
1016,17.19,11.8,8.94,9.02
1016,17.12,11.9,8.94,9.025
1016,17,20.9,4.72,9.03
1016,16.96,22,4.72,9.015
1016,16.95,23.1,4.72,9.015
1016,16.9,23.3,4.72,9.02
1016,16.98,21.9,4.72,9.015
1016,16.93,22,4.72,9.01
1016,16.86,23.8,4.72,9.005
1016,16.84,25,4.72,9.015
1016,16.95,22.3,4.72,9.02
1016,16.87,23.7,4.72,9.025
1016,16.98,21.1,4.72,9.015
1016,16.9,21.9,4.72,9.03
1016,16.83,29.2,2.42,9.015
1016,16.84,29.8,2.42,9.015
1016,16.81,30.1,2.42,9.03
1016,16.88,28.4,2.42,9.025
1016,17,25.9,2.42,9.03
1016,16.88,27.5,2.42,9.015
1016,16.71,32.1,2.42,9.015
1016,16.89,28.4,2.42,9.02
1016,16.86,28.2,2.42,9.015
1016,16.79,30,2.42,9.02
1016,16.66,32.7,2.42,9.025
1016,16.73,30.9,2.42,9.02
1016,16.96,10.2,5.66,9.035
1016,17.15,6.6,5.66,9.035
1016,16.9,12.1,5.66,9.02
1016,16.96,11.4,5.66,9.035
1016,16.9,11.6,5.66,9.03
1016,16.83,13,5.66,9.02
1016,16.9,11.6,5.66,9.03
1016,16.78,13.6,5.66,9.015
1016,16.8,14.4,5.66,9.015
1016,16.8,14.2,5.66,9.025
1016,17.03,10.6,5.66,9.035
1016,16.9,11.8,5.66,9.035
1016,17.06,8.8,10.34,9.035
1016,16.93,10.7,10.34,9.03
1016,16.72,15,10.34,9.03
1016,16.71,15.9,10.34,9.035
1016,16.83,13.5,10.34,9.035
1016,16.89,12.7,10.34,9.035
1016,17.03,10.1,10.34,9.055
1016,16.95,10.2,10.34,9.045
1016,17.03,9.5,10.34,9.04
1016,16.82,13,10.34,9.05
1016,16.93,13.1,10.34,9.04
1016,16.99,10.6,10.34,9.055
1016,16.5,7.4,12.67,9.06
1016,16.52,7.8,12.67,9.04
1016,16.58,6.5,12.67,9.05
1016,16.52,7.9,12.67,9.06
1016,16.54,6.6,12.67,9.05
1016,16.51,7.6,12.67,9.065
1016,16.48,53.3,12.67,9.065
1016,16.53,6.5,9.82,9.01
1016,13.26,18.3,10.53,9.2
1016,13.39,13.2,10.53,9.195
1016,13.82,3.6,10.53,9.1
1016,14.08,6.8,9.34,9.095
1016,14.09,5,9.34,9.1
1016,14.02,9.7,9.34,9.085
1016,14.27,5,9.34,9.11
1016,14.08,13,9.34,9.15
1016,14.09,12.7,9.34,9.125
1016,14.06,12.5,9.34,9.125
1016,13.61,4.8,11.45,9.15
1016,16.07,11.8,10.79,8.955
1016,16.1,14.1,10.79,9.085
1016,15.88,16.6,10.79,8.92
1016,15.89,25.5,9.17,9.07
1016,15.9,27.9,9.17,8.9
1016,16.08,21.9,9.17,9.03
1016,16.3,53.3,9.17,8.855
1016,16.24,18,9.17,9.015
1016,15.94,27.5,9.92,9.055
1016,15.97,28.1,9.92,9.06
1016,16.29,16.9,9.92,9.045
1016,16.3,16.5,9.92,9.065
1016,16.2,19.2,9.92,9.06
1016,16.29,16.3,9.92,9.04
1016,16.25,18.4,9.92,9.04
1016,16.33,16.9,9.92,9.055
1016,16.67,6.6,9.92,9.075
1016,16.61,8,9.92,9.055
1016,16.6,9.1,9.92,9.04
1016,16.59,8.7,9.92,9.075
1016,16.32,6.6,11.21,9.055
1016,15.11,69.5,7.81,8.945
1016,14.99,77.5,7.81,8.96
1016,15.2,64.6,7.81,8.97
1016,15.14,66.9,7.81,8.96
1016,15.32,60.3,7.81,8.97
1016,15.42,55.9,7.81,8.96
1016,15.48,53.2,7.81,8.975
1016,15.61,47.7,7.81,8.97
1016,15.66,47.2,7.81,9.005
1016,15.93,37.7,7.81,8.97
1016,16.1,32.9,7.81,8.98
1016,16.37,27.1,7.81,8.97
1016,16.53,35.5,7.41,8.97
1016,16.67,31,7.41,8.975
1016,16.81,27.3,7.41,8.97
1016,16.86,24.5,7.41,8.975
1016,16.95,21.6,7.41,8.98
1016,16.96,20,7.41,8.99
1016,17.04,19.3,7.41,9.005
1016,17.29,13.8,7.41,8.985
1016,17.26,13.6,7.41,8.99
1016,17.25,15,7.41,8.995
1016,17.33,12.7,7.41,8.97
1016,17.5,8.9,7.41,8.99
1016,17.68,9.7,6.06,8.995
1016,17.83,7.3,6.06,8.99
