Unnamed: 0,IMO,VesselId,VesselObjectId,StartDateUTC,EndDateUTC,LogDurationMinutes,PortCallId,NoonLogId,ME1RunningHoursMinute,ME2RunningHoursMinute,SpeedOG,SpeedTW,CorrectedSpeed,IdealSpeed,SpeedDrop,ApparentSlip,ME1EffectivePower,ME2EffectivePower,ME1IdealLightRunPower,ME2IdealLightRunPower,MEShaftPowerActual,MEDeliveredPowerActual,AddedPowerWeather,CorrectedPowerDelivered,PwrDlvOnSpeed,PwrDlvOnRPM,IdlPwrDlvOnSpeed,PwrDlvrDevOnSpeed,IdlPwrDlvOnRPM,PwrDlvrDevOnRPM,ME1ActualRPM,ME2ActualRPM,CorrectedRPM,ISOCorrectedRPM,IdealRPM,RPMDeviation,ISOCorrectedFOC,ISOIdealFOC,MEFOCDeviation,MEFOCIdealPD,MEFOCDeviationOnPD,MEFOCIdealPDCor,MEFOCDeviationOnPDCor,MEActualSFOC,ISOCorrectedSFOC,ISOIdealSFOC,ISOSFOCDeviation,ME1MCR,ME2MCR,AutoLogValidityIndex,IsSpeedDropValid,IsApparentSlipValid,IsDeltaFOCMEValid,IsDeltaPDOnSpeedValid,IsDeltaPDOnRPMValid,IsDeltaNpropValid,IsDeltaSFOCMEValid,AddedFOCEngine,AddedFOCSpeedDrop,AddedFOCRPM,AddedFOCRateEngine,AddedFOCRateSpeedDrop,AddedFOCRateRPM,AddedEnergy,AddedFOCHPRolling,AddedFOCMERolling,BFScale,NormPowerDesign,IdealPowerDesign,CreatedOn,WindSpeedUsed,MeanDraft,WindSpeed,WindDirection,Heading,AirTemperature,AirPressure,RelativeWindDirection,PowerWindWithDeflector,PowerWindNoDeflector,SavedFOCbyDeflector,FOCWindPowerDeflector,FOCWindPowerNoDeflector
467,9967469,1032,1032,20-12-2024 01:10,20-12-2024 01:20,10,,,9.0,,10.8,10.73,10.9,12.62,13.6,3.3,3143.81,,,,3112.37,3081.25,-644.75,3726.0,3726.0,3726.0,2334.7,59.6,2736.6,36.2,36.0,,38.0,38.0,36.0,4.9,0.1,0.07,47.0,0.09,-2.2,0.1,-17.1,175.8,168.23,173.41,-3.0,12.1,,37.5,1,1,0,0,0,0,1,,,0,,,0,208.6943,,,6,29194.5,18293.2,25-05-2025 15:29,12.94,11.15,12.94,356.36,181.86,13.44,1024.09,170.85508891703927,,-640.5188611091737,,,-0.010407682709593483
468,9967469,1032,1032,20-12-2024 01:20,20-12-2024 01:30,10,,,7.0,,10.79,10.72,10.9,12.55,13.2,3.4,3125.42,,,,3094.17,3063.23,-600.59,3663.82,3663.82,3663.82,2329.61,57.3,2727.03,34.4,36.0,,38.0,38.0,36.0,4.8,0.08,0.05,45.2,0.07,-2.1,0.08,-16.2,176.07,168.49,173.54,-2.9,12.0,,37.5,1,1,0,0,0,0,1,,,0,,,0,155.658,,,6,28770.1,18293.2,25-05-2025 15:29,12.94,11.15,12.94,356.36,180.0,13.44,1024.09,173.94338646222107,,-596.3669736792834,,,-0.006947976214269333
469,9967469,1032,1032,20-12-2024 01:30,20-12-2024 01:40,10,,,6.0,,10.7,10.63,10.81,12.55,13.9,4.2,3127.7,,,,3096.42,3065.46,-597.98,3663.44,3663.44,3663.44,2266.6,61.6,2720.76,34.6,36.0,,38.0,38.0,36.0,5.6,0.06,0.04,48.6,0.06,-2.1,0.07,-16.1,176.14,168.55,173.53,-2.9,12.0,,37.5,1,1,0,0,0,0,1,,,0,,,0,139.6841,,,6,29566.8,18293.2,25-05-2025 15:29,12.94,11.15,12.94,356.36,180.0,13.44,1024.09,173.97669266351005,,-593.8711997004294,,,-0.005951204842026825
470,9967469,1032,1032,20-12-2024 01:40,20-12-2024 01:50,10,,,9.0,,11.03,10.92,11.1,12.7,12.6,1.3,3486.0,,,,3451.14,3416.63,-390.32,3806.95,3806.95,3806.95,2471.67,54.0,2616.95,45.5,36.0,,37.0,37.0,37.0,1.7,0.1,0.07,43.7,0.09,-1.3,0.1,-10.2,175.06,167.53,171.11,-2.1,13.4,,37.5,1,1,0,0,0,0,1,,,0,,,0,200.291,,,6,28175.8,18293.2,25-05-2025 15:29,12.94,11.15,12.94,356.36,227.87,13.44,1024.09,105.28177599129714,,-385.8357257060481,,,-0.012320717683558483
471,9967469,1032,1032,20-12-2024 01:50,20-12-2024 02:00,10,,,8.0,,11.2,11.09,11.27,12.43,9.4,-0.3,3426.1,,,,3391.84,3357.92,-200.65,3558.57,3558.57,3558.57,2597.75,37.0,2532.17,40.5,36.0,,37.0,37.0,37.0,-0.7,0.08,0.07,29.8,0.08,-1.2,0.09,-6.1,175.59,168.03,171.48,-2.0,13.2,,37.5,1,1,0,0,0,0,1,,,0,,,0,128.1096,,,6,25059.3,18293.2,25-05-2025 15:29,12.94,11.15,12.94,356.36,234.89,13.44,1024.09,97.16622197571016,,-195.9342449376848,,,-0.005709701320405547
472,9967469,1032,1032,20-12-2024 02:00,20-12-2024 02:10,10,,,7.0,,11.23,11.01,11.13,12.26,9.2,-0.6,3428.46,,,,3394.18,3360.24,-40.27,3400.51,3400.51,3400.51,2495.41,36.3,2435.63,39.6,36.0,,37.0,37.0,37.0,-0.7,0.07,0.06,28.5,0.07,-1.6,0.07,-2.6,174.81,167.28,171.47,-2.4,13.2,,37.5,1,1,0,0,0,0,1,,,0,,,0,105.5945,,,7,24928.2,18293.2,25-05-2025 15:29,15.74,11.15,15.74,354.31,238.54,12.54,1023.5,91.19808877883736,,-35.60537368463032,,,-0.0020751716230008738
473,9967469,1032,1032,20-12-2024 02:10,20-12-2024 02:20,10,,,8.0,,11.06,10.83,10.95,12.52,12.5,1.0,3407.98,,,,3373.9,3340.16,-296.56,3636.72,3636.72,3636.72,2366.37,53.7,2560.39,42.0,36.0,,37.0,37.0,36.0,2.4,0.09,0.06,42.3,0.08,-2.0,0.09,-9.0,174.32,166.81,171.6,-2.8,13.1,,37.5,1,1,0,0,0,0,1,,,0,,,0,169.3808,,,7,28113.7,18293.2,25-05-2025 15:29,15.74,11.15,15.74,354.31,229.42,12.54,1023.5,101.19723585065998,,-292.13999026938194,,,-0.007364861520984811
474,9967469,1032,1032,20-12-2024 02:20,20-12-2024 02:30,10,,,5.0,,11.1,10.87,10.99,12.55,12.4,0.8,3296.53,,,,3263.56,3230.92,-431.17,3662.09,3662.09,3662.09,2392.84,53.0,2630.37,39.2,36.0,,37.0,37.0,36.0,2.9,0.05,0.04,41.6,0.05,-2.2,0.05,-12.3,174.62,167.11,172.33,-3.0,12.7,,37.5,1,1,0,0,0,0,1,,,0,,,0,105.7706,,,7,27996.6,18293.2,25-05-2025 15:29,15.74,11.15,15.74,354.31,224.22,12.54,1023.5,106.93043490817053,,-426.6953772013259,,,-0.004936723401061757
475,9967469,1032,1032,20-12-2024 02:30,20-12-2024 02:40,10,,,6.0,,10.69,10.48,10.59,12.92,18.1,4.4,3238.24,,,,3205.86,3173.8,-841.66,4015.47,4015.47,4015.47,2121.44,89.3,2794.42,43.7,36.0,,38.0,38.0,35.0,8.6,0.07,0.04,70.9,0.06,-1.8,0.07,-20.1,175.71,168.16,172.73,-2.7,12.4,,37.5,1,1,0,0,0,0,1,,,0,,,0,189.4026,,,7,34625.5,18293.2,25-05-2025 15:29,15.74,11.15,15.74,354.31,197.05,12.54,1023.5,143.70615329610644,,-837.7014954415173,,,-0.011515338732080035
476,9967469,1032,1032,20-12-2024 02:40,20-12-2024 02:50,10,,,8.0,,10.96,10.73,10.85,12.8,15.2,2.0,3285.27,,,,3252.42,3219.9,-675.01,3894.91,3894.91,3894.91,2294.53,69.7,2725.91,42.9,36.0,,38.0,38.0,36.0,5.3,0.09,0.06,55.4,0.08,-2.0,0.09,-17.0,175.12,167.59,172.41,-2.8,12.6,,37.5,1,1,0,0,0,0,1,,,0,,,0,213.3841,,,7,31052.3,18293.2,25-05-2025 15:29,15.74,11.15,15.74,354.31,213.31,12.54,1023.5,120.53526961881816,,-670.7261100213287,,,-0.01280868592341991
477,9967469,1032,1032,20-12-2024 02:50,20-12-2024 03:00,10,,,7.0,,10.9,10.67,10.79,12.77,15.6,2.4,3255.19,,,,3222.64,3190.41,-681.52,3871.94,3871.94,3871.94,2253.11,71.8,2725.94,42.0,36.0,,38.0,38.0,36.0,5.9,0.08,0.05,56.6,0.07,-2.3,0.08,-17.5,174.84,167.31,172.62,-3.1,12.5,,37.5,1,1,0,0,0,0,1,,,0,,,0,188.863,,,7,31436.6,18293.2,25-05-2025 15:29,15.74,11.15,15.74,354.31,212.94,12.54,1023.5,121.16018504049966,,-677.3121099820904,,,-0.010785532474421447
478,9967469,1032,1032,20-12-2024 03:00,20-12-2024 03:10,10,,,8.0,,10.9,10.67,10.79,12.77,15.5,2.4,3251.51,,,,3218.99,3186.8,-681.52,3868.32,3868.32,3868.32,2253.11,71.7,2721.3,42.1,36.0,,38.0,38.0,36.0,5.8,0.09,0.06,56.7,0.08,-2.1,0.09,-17.4,175.14,167.57,172.64,-2.9,12.5,,37.5,1,1,0,0,0,0,1,,,0,,,0,215.3616,,,7,31407.3,18293.2,25-05-2025 15:29,15.74,11.15,15.74,354.31,212.94,12.54,1023.5,121.16018504049966,,-677.3121099820904,,,-0.012250291499763491
479,9967469,1032,1032,20-12-2024 03:10,20-12-2024 03:20,10,,,6.0,,10.9,10.67,10.79,12.73,15.3,2.4,3212.67,,,,3180.54,3148.73,-681.34,3830.07,3830.07,3830.07,2253.11,70.0,2729.42,40.3,36.0,,38.0,38.0,36.0,5.9,0.07,0.04,56.4,0.06,-1.3,0.07,-16.8,176.89,169.22,172.91,-2.1,12.3,,37.5,1,1,0,0,0,0,1,,,0,,,0,157.6965,,,7,31096.8,18293.2,25-05-2025 15:29,15.74,11.15,15.74,354.31,212.95,12.54,1023.5,121.14732240471733,,-677.127675831142,,,-0.008583397651250255
480,9967469,1032,1032,20-12-2024 03:20,20-12-2024 03:30,10,,,8.0,,10.9,10.67,10.79,12.76,15.5,2.4,3216.82,,,,3184.65,3152.8,-709.13,3861.93,3861.93,3861.93,2253.64,71.4,2740.09,40.9,36.0,,38.0,38.0,36.0,6.0,0.09,0.06,57.3,0.08,-1.5,0.09,-17.5,176.49,168.85,172.88,-2.3,12.4,,37.5,1,1,0,0,0,0,1,,,0,,,0,214.4392,,,7,31348.0,18293.2,25-05-2025 15:29,15.74,11.15,15.74,354.31,211.39,12.54,1023.5,123.16969523415995,,-704.9200108702519,,,-0.012115662741940147
481,9967469,1032,1032,20-12-2024 03:30,20-12-2024 03:40,10,,,7.0,,10.9,10.67,10.79,12.77,15.5,2.5,3253.31,,,,3220.78,3188.57,-681.15,3869.73,3869.73,3869.73,2253.1,71.8,2728.43,41.8,36.0,,38.0,38.0,36.0,5.9,0.08,0.05,55.8,0.07,-2.8,0.08,-17.9,173.89,166.35,172.63,-3.6,12.5,,37.5,1,1,0,0,0,0,1,,,0,,,0,188.6059,,,7,31418.8,18293.2,25-05-2025 15:29,15.74,11.15,15.74,354.31,212.96,12.54,1023.5,121.134461068528,,-676.9431628675363,,,-0.010744824686339027
482,9967469,1032,1032,20-12-2024 03:40,20-12-2024 03:50,10,,,8.0,,10.85,10.62,10.74,12.79,16.1,2.9,3227.19,,,,3194.92,3162.97,-726.33,3889.3,3889.3,3889.3,2219.77,75.2,2745.92,41.6,36.0,,38.0,38.0,36.0,6.6,0.09,0.06,60.1,0.08,-1.7,0.09,-17.9,176.07,168.44,172.81,-2.5,12.4,,37.5,1,1,0,0,0,0,1,,,0,,,0,222.604,,,7,32051.9,18293.2,25-05-2025 15:29,15.74,11.15,15.74,354.31,210.33,12.54,1023.5,124.68436262208482,,-722.1864974192582,,,-0.012693498545921791
483,9967469,1032,1032,20-12-2024 03:50,20-12-2024 04:00,10,,,8.0,,10.79,10.57,10.68,12.67,15.7,3.4,3065.97,,,,3035.31,3004.96,-772.66,3777.61,3777.61,3777.61,2180.6,73.2,2779.43,35.9,36.0,,38.0,38.0,35.0,7.5,0.09,0.06,56.3,0.07,-3.3,0.09,-20.8,174.32,166.76,173.99,-4.2,11.8,,37.5,1,1,0,0,0,0,1,,,0,,,0,212.9355,,,7,31690.7,18293.2,25-05-2025 15:29,15.74,11.15,15.74,354.31,207.11,12.54,1023.5,129.14472989135507,,-768.5842698712121,,,-0.020342398032575426
484,9967469,1032,1032,20-12-2024 04:00,20-12-2024 04:10,10,,,6.0,,10.87,10.51,10.64,12.89,17.4,2.7,3216.81,,,,3184.64,3152.79,-829.55,3982.34,3982.34,3982.34,2157.52,84.6,2789.56,42.8,36.0,,38.0,38.0,35.0,8.0,0.07,0.04,66.5,0.06,-2.4,0.07,-20.4,176.11,167.32,172.88,-3.2,12.4,,37.5,1,1,0,0,0,0,1,,,0,,,0,182.4821,,,7,33765.5,18293.2,25-05-2025 15:29,14.81,11.15,14.81,8.88,206.28,12.46,1021.63,151.53847651734333,,-824.4357105877299,,,-0.010974124039481295
485,9967469,1032,1032,20-12-2024 04:10,20-12-2024 04:20,10,,,7.0,,10.84,10.47,10.61,12.94,18.0,2.9,3249.08,,,,3216.59,3184.42,-844.22,4028.64,4028.64,4028.64,2133.16,88.9,2786.64,44.6,36.0,,38.0,38.0,35.0,8.3,0.08,0.05,69.8,0.07,-2.4,0.08,-20.6,175.83,167.05,172.66,-3.2,12.5,,37.5,1,1,0,0,0,0,1,,,0,,,0,221.1394,,,7,34548.2,18293.2,25-05-2025 15:29,14.81,11.15,14.81,8.88,212.39,12.46,1021.63,142.2667209284531,,-839.1599561299231,,,-0.013657058547763543
486,9967469,1032,1032,20-12-2024 04:20,20-12-2024 04:30,10,,,7.0,,10.92,10.55,10.69,12.87,17.0,2.3,3185.7,,,,3153.84,3122.3,-844.87,3967.17,3967.17,3967.17,2186.87,81.4,2798.24,41.8,36.0,,38.0,38.0,35.0,7.6,0.08,0.05,63.3,0.07,-3.0,0.08,-21.3,175.29,166.54,173.11,-3.8,12.2,,37.5,1,1,0,0,0,0,1,,,0,,,0,207.7021,,,7,33185.5,18293.2,25-05-2025 15:29,14.81,11.15,14.81,8.88,212.99,12.46,1021.63,141.21429424706315,,-839.6852278580168,,,-0.012522375453955514
487,9967469,1032,1032,20-12-2024 04:30,20-12-2024 04:40,10,,,9.0,,10.96,10.59,10.73,12.92,17.0,1.9,3247.86,,,,3215.38,3183.23,-831.91,4015.14,4015.14,4015.14,2213.21,81.4,2787.31,44.1,36.0,,38.0,38.0,36.0,7.1,0.1,0.06,63.0,0.09,-3.2,0.11,-21.0,174.35,165.65,172.67,-4.1,12.5,,37.5,1,1,0,0,0,0,1,,,0,,,0,270.2889,,,7,33187.0,18293.2,25-05-2025 15:29,14.81,11.15,14.81,8.88,215.97,12.46,1021.63,136.7661235070869,,-826.6633366536314,,,-0.01723491995137992
488,9967469,1032,1032,20-12-2024 04:40,20-12-2024 04:50,10,,,7.0,,10.9,10.53,10.67,12.85,17.0,2.4,3194.03,,,,3162.09,3130.47,-813.2,3943.67,3943.67,3943.67,2172.18,81.6,2782.85,41.7,36.0,,38.0,38.0,35.0,7.7,0.08,0.05,62.8,0.07,-3.3,0.08,-21.0,174.54,165.82,173.05,-4.2,12.3,,37.5,1,1,0,0,0,0,1,,,0,,,0,206.6734,,,7,33212.0,18293.2,25-05-2025 15:29,14.81,11.15,14.81,8.88,218.18,12.46,1021.63,133.7428995537724,,-808.0481672144051,,,-0.0120900307849338
489,9967469,1032,1032,20-12-2024 04:50,20-12-2024 05:00,10,,,9.0,,10.84,10.47,10.61,12.86,17.5,2.9,3221.68,,,,3189.46,3157.57,-794.17,3951.74,3951.74,3951.74,2131.86,85.4,2770.43,42.6,36.0,,38.0,38.0,35.0,8.1,0.1,0.06,65.6,0.09,-3.4,0.11,-20.6,174.2,165.5,172.85,-4.3,12.4,,37.5,1,1,0,0,0,0,1,,,0,,,0,272.9809,,,7,33909.3,18293.2,25-05-2025 15:29,14.81,11.15,14.81,8.88,219.94,12.46,1021.63,131.41797504859952,,-789.1180074123045,,,-0.01573785077652208
490,9967469,1032,1032,20-12-2024 05:00,20-12-2024 05:10,10,,,7.0,,10.8,10.43,10.56,12.87,17.9,3.2,3205.81,,,,3173.75,3142.01,-819.59,3961.61,3961.61,3961.61,2105.12,88.2,2778.98,42.6,36.0,,38.0,38.0,35.0,8.6,0.08,0.05,69.1,0.07,-2.5,0.08,-20.4,175.93,167.15,172.96,-3.4,12.3,,37.5,1,1,0,0,0,0,1,,,0,,,0,216.5901,,,7,34425.9,18293.2,25-05-2025 15:29,14.81,11.15,14.81,8.88,217.21,12.46,1021.63,135.34084044841813,,-814.6042524572841,,,-0.012423425751622544
491,9967469,1032,1032,20-12-2024 05:10,20-12-2024 05:20,10,,,8.0,,10.9,10.53,10.67,12.84,16.9,2.4,3157.64,,,,3126.06,3094.8,-843.16,3937.96,3937.96,3937.96,2173.14,81.2,2797.85,40.7,36.0,,38.0,38.0,35.0,7.8,0.09,0.06,62.7,0.08,-3.2,0.09,-21.6,174.98,166.24,173.31,-4.1,12.1,,37.5,1,1,0,0,0,0,1,,,0,,,0,235.3087,,,7,33149.2,18293.2,25-05-2025 15:29,14.81,11.15,14.81,8.88,213.41,12.46,1021.63,140.63358724789109,,-838.0060808150068,,,-0.013696903071259175
492,9967469,1032,1032,20-12-2024 05:20,20-12-2024 05:30,10,,,9.0,,10.99,10.62,10.76,12.84,16.2,1.5,3145.22,,,,3113.77,3082.63,-849.12,3931.76,3931.76,3931.76,2235.41,75.9,2796.43,40.6,36.0,,38.0,38.0,36.0,6.9,0.1,0.06,58.8,0.09,-3.1,0.11,-21.7,175.31,166.56,173.4,-3.9,12.1,,37.5,1,1,0,0,0,0,1,,,0,,,0,254.4515,,,7,32175.0,18293.2,25-05-2025 15:29,14.81,11.15,14.81,8.88,211.46,12.46,1021.63,143.36215259118705,,-843.8226123572558,,,-0.015258510756252161
493,9967469,1032,1032,20-12-2024 05:30,20-12-2024 05:40,10,,,9.0,,11.38,11.01,11.15,13.81,19.2,4.9,4162.29,,,,4120.67,4079.46,-856.7,4936.16,4936.16,4936.16,2512.12,96.5,3410.31,44.7,39.0,,41.0,41.0,37.0,9.8,0.13,0.07,81.3,0.11,0.3,0.13,-15.5,175.22,166.48,167.55,-0.6,16.0,,37.5,1,1,0,0,0,0,1,,,0,,,0,363.6068,,,7,35945.1,18293.2,25-05-2025 15:29,14.81,11.15,14.81,8.88,212.61,12.46,1021.63,140.83103668922246,,-850.7383654191118,,,-0.019063015313459677
494,9967469,1032,1032,20-12-2024 05:40,20-12-2024 05:50,10,,,6.0,,12.24,11.87,12.02,14.15,15.0,2.5,4550.91,,,,4505.4,4460.35,-869.38,5329.73,5329.73,5329.73,3193.53,66.9,3959.4,34.6,41.0,,42.0,42.0,40.0,6.9,0.09,0.06,56.9,0.08,-0.6,0.09,-15.5,171.99,163.4,165.98,-1.6,17.5,,37.5,1,1,0,0,0,0,1,,,0,,,0,213.6202,,,7,30529.8,18293.2,25-05-2025 15:29,14.81,11.15,14.81,8.88,213.94,12.46,1021.63,136.89353902836564,,-861.8019322486749,,,-0.012276582301314357
495,9967469,1032,1032,20-12-2024 05:50,20-12-2024 06:00,10,,,8.0,,12.4,12.03,12.19,14.09,13.5,1.2,4469.29,,,,4424.6,4380.35,-875.06,5255.42,5255.42,5255.42,3332.06,57.7,3962.14,32.6,41.0,,42.0,42.0,40.0,5.6,0.12,0.08,50.1,0.1,0.0,0.12,-15.2,173.4,164.74,166.28,-0.9,17.2,,37.5,1,1,0,0,0,0,1,,,0,,,0,256.4481,,,7,28852.6,18293.2,25-05-2025 15:29,14.81,11.15,14.81,8.88,213.43,12.46,1021.63,137.30511356172218,,-867.1507508582904,,,-0.021448667242359207
496,9967469,1032,1032,20-12-2024 06:00,20-12-2024 06:10,10,,,7.0,,12.5,11.69,11.89,14.0,15.0,0.5,4486.89,,,,4442.02,4397.6,-750.01,5147.61,5147.61,5147.61,3084.1,66.9,3925.36,31.1,41.0,,42.0,42.0,39.0,7.8,0.1,0.07,57.6,0.09,0.1,0.1,-13.2,173.42,164.76,166.22,-0.9,17.2,,37.5,1,1,0,0,0,0,1,,,0,,,0,240.7431,,,7,30532.9,18293.2,25-05-2025 15:29,14.06,11.15,14.06,18.47,206.25,12.76,1021.67,165.61573925236289,,-739.3923282007936,,,-0.014215067198609904
497,9967469,1032,1032,20-12-2024 06:10,20-12-2024 06:20,10,,,10.0,,12.73,11.92,12.13,13.96,13.1,-1.4,4399.57,,,,4355.57,4312.01,-793.27,5105.28,5105.28,5105.28,3281.05,55.6,3947.12,29.3,41.0,,42.0,42.0,40.0,5.9,0.15,0.1,47.6,0.13,-0.4,0.15,-14.5,172.94,164.31,166.56,-1.4,16.9,,37.5,1,1,0,0,0,0,1,,,0,,,0,304.0386,,,7,28464.1,18293.2,25-05-2025 15:29,14.06,11.15,14.06,18.47,208.14,12.76,1021.67,161.91300505574958,,-781.9647020686087,,,-0.017738487908454253
498,9967469,1032,1032,20-12-2024 06:20,20-12-2024 06:30,10,,,8.0,,12.65,11.84,12.05,14.05,14.3,-0.8,4490.22,,,,4445.32,4400.87,-813.67,5214.54,5214.54,5214.54,3212.69,62.3,3942.4,32.3,41.0,,42.0,42.0,40.0,6.6,0.12,0.08,53.9,0.1,0.1,0.12,-14.2,173.39,164.74,166.2,-0.9,17.3,,37.5,1,1,0,0,0,0,1,,,0,,,0,266.914,,,7,29691.9,18293.2,25-05-2025 15:29,14.06,11.15,14.06,18.47,209.53,12.76,1021.67,159.49330754415237,,-802.6082783518601,,,-0.020513766720690635
499,9967469,1032,1032,20-12-2024 06:30,20-12-2024 06:40,10,,,6.0,,12.67,11.88,12.09,14.15,14.6,-0.8,4529.96,,,,4484.66,4439.81,-890.82,5330.63,5330.63,5330.63,3245.87,64.2,3983.83,33.8,41.0,,43.0,43.0,40.0,6.6,0.09,0.06,54.9,0.08,-0.5,0.09,-15.7,172.23,163.63,166.06,-1.5,17.4,,37.5,1,1,0,0,0,0,1,,,0,,,0,208.4762,,,7,30042.6,18293.2,25-05-2025 15:29,14.06,11.15,14.06,18.47,218.7,12.76,1021.67,143.60206004989902,,-879.6355230145593,,,-0.012233412987515513
500,9967469,1032,1032,20-12-2024 06:40,20-12-2024 06:50,10,,,9.0,,12.4,11.6,11.8,14.0,15.7,1.3,4370.12,,,,4326.42,4283.16,-873.53,5156.68,5156.68,5156.68,3010.94,71.3,3982.61,29.5,41.0,,43.0,43.0,39.0,9.1,0.13,0.08,60.5,0.11,-0.4,0.13,-15.8,173.04,164.39,166.67,-1.4,16.8,,37.5,1,1,0,0,0,0,1,,,0,,,0,321.8615,,,7,31329.9,18293.2,25-05-2025 15:29,14.06,11.15,14.06,18.47,215.8,12.76,1021.67,148.97952130403104,,-863.1605401445844,,,-0.024213399333147076
501,9967469,1032,1032,20-12-2024 06:50,20-12-2024 07:00,10,,,6.0,,12.82,12.02,12.22,14.05,13.0,-2.1,4434.83,,,,4390.48,4346.58,-862.14,5208.71,5208.71,5208.71,3364.86,54.8,3967.0,31.3,41.0,,43.0,43.0,40.0,5.3,0.09,0.06,47.2,0.08,-0.3,0.09,-15.4,172.95,164.31,166.42,-1.3,17.0,,37.5,1,1,0,0,0,0,1,,,0,,,0,184.3852,,,7,28317.4,18293.2,25-05-2025 15:29,14.06,11.15,14.06,18.47,212.89,12.76,1021.67,153.23223194753461,,-850.5482034017009,,,-0.010284220351770929
502,9967469,1032,1032,20-12-2024 07:00,20-12-2024 07:10,10,,,10.0,,12.95,12.14,12.36,14.03,11.9,-3.1,4416.4,,,,4372.24,4328.52,-854.44,5182.96,5182.96,5182.96,3479.73,48.9,3971.8,30.5,41.0,,43.0,43.0,41.0,4.3,0.15,0.11,42.4,0.13,-0.2,0.15,-15.2,173.19,164.54,166.49,-1.2,17.0,,37.5,1,1,0,0,0,0,1,,,0,,,0,283.8719,,,7,27247.3,18293.2,25-05-2025 15:29,14.06,11.15,14.06,18.47,211.83,12.76,1021.67,154.90128953608712,,-842.452823372482,,,-0.019779793901707837
503,9967469,1032,1032,20-12-2024 07:10,20-12-2024 07:20,10,,,8.0,,12.76,11.95,12.16,13.34,8.8,-7.7,3651.16,,,,3614.65,3578.5,-853.16,4431.66,4431.66,4431.66,3311.02,33.8,3348.86,32.3,39.0,,40.0,40.0,40.0,0.4,0.1,0.08,28.0,0.09,-1.2,0.1,-18.2,175.36,166.61,170.13,-2.1,14.0,,37.5,1,1,0,0,0,0,1,,,0,,,0,149.4184,,,7,24484.7,18293.2,25-05-2025 15:29,14.06,11.15,14.06,18.47,212.22,12.76,1021.67,154.51922638850363,,-841.7530886077392,,,-0.013960214077389982
504,9967469,1032,1032,20-12-2024 07:20,20-12-2024 07:30,10,,,7.0,,12.58,11.78,11.98,13.45,10.9,-6.2,3759.93,,,,3722.33,3685.11,-861.04,4546.14,4546.14,4546.14,3157.57,44.0,3344.63,35.9,39.0,,40.0,40.0,40.0,1.8,0.09,0.07,34.8,0.08,-2.7,0.09,-19.3,172.05,163.46,169.53,-3.6,14.5,,37.5,1,1,0,0,0,0,1,,,0,,,0,162.0005,,,7,26337.9,18293.2,25-05-2025 15:29,14.06,11.15,14.06,18.47,213.5,12.76,1021.67,152.58014970855572,,-850.1599844902515,,,-0.013086026536112794
505,9967469,1032,1032,20-12-2024 07:30,20-12-2024 07:40,10,,,9.0,,12.35,11.54,11.74,14.01,16.2,0.1,4422.13,,,,4377.91,4334.13,-832.71,5166.84,5166.84,5166.84,2963.2,74.4,3767.4,37.1,40.0,,42.0,42.0,39.0,7.7,0.14,0.08,64.4,0.11,0.6,0.13,-14.2,174.64,165.91,166.47,-0.3,17.0,,37.5,1,1,0,0,0,0,1,,,0,,,0,330.5463,,,7,31897.3,18293.2,25-05-2025 15:29,14.06,11.15,14.06,18.47,211.55,12.76,1021.67,156.3447523335325,,-822.5099652197175,,,-0.0244596847627679
506,9967469,1032,1032,20-12-2024 07:40,20-12-2024 07:50,10,,,8.0,,12.48,11.69,11.9,14.03,15.2,0.2,4390.09,,,,4346.19,4302.73,-886.64,5189.36,5189.36,5189.36,3087.92,68.1,3936.55,31.8,41.0,,42.0,42.0,39.0,7.8,0.12,0.08,57.5,0.1,-0.7,0.12,-16.2,172.48,163.87,166.59,-1.6,16.9,,37.5,1,1,0,0,0,0,1,,,0,,,0,280.1921,,,7,30742.4,18293.2,25-05-2025 15:29,14.06,11.15,14.06,18.47,220.06,12.76,1021.67,141.80130176212364,,-876.0021366032669,,,-0.019988498269005714
507,9967469,1032,1032,20-12-2024 07:50,20-12-2024 08:00,10,,,7.0,,12.49,11.7,11.9,14.02,15.1,0.2,4373.34,,,,4329.61,4286.31,-886.49,5172.8,5172.8,5172.8,3092.71,67.3,3940.89,31.3,41.0,,42.0,42.0,39.0,7.8,0.1,0.07,57.6,0.09,-0.2,0.1,-15.8,173.51,164.85,166.66,-1.1,16.8,,37.5,1,1,0,0,0,0,1,,,0,,,0,242.6768,,,7,30596.8,18293.2,25-05-2025 15:29,14.06,11.15,14.06,18.47,218.76,12.76,1021.67,143.88931898980468,,-875.8344368664938,,,-0.014681943380384269
508,9967469,1032,1032,20-12-2024 08:00,20-12-2024 08:10,10,,,10.0,,12.3,11.99,12.13,14.11,14.0,2.5,4566.6,,,,4520.93,4475.72,-798.58,5274.3,5274.3,5274.3,3284.08,60.6,3981.27,32.5,41.0,,43.0,43.0,40.0,6.2,0.15,0.1,53.1,0.13,0.4,0.15,-13.5,173.77,165.1,165.92,-0.5,17.6,,37.5,1,1,0,0,0,0,1,,,0,,,0,331.704,,,6,29379.3,18293.2,25-05-2025 15:29,13.54,11.15,13.54,28.02,219.0,13.65,1021.78,160.09932877749196,,-788.9249135918463,,,-0.022266151703830256
